pmid	pair_id	set	DS.score.pred	up_ccline
21750715	A0A1B0GW41_Q5T280	DSP predicted	0	no
21750715	A0A1B0GW41_Q9BTV6	DSP predicted	0	no
21750715	P24941_P78396	DSP predicted	0	no
21750715	P24941_Q0VD86	DSP predicted	0	no
21750715	P24941_Q8WYH8	DSP predicted	0	no
21750715	P32298_P51148	DSP predicted	0	no
21750715	P32298_Q12899	DSP predicted	0	no
21750715	P32298_Q5T280	DSP predicted	0	no
21750715	P51148_Q0VD86	IMEx curated		
21750715	P51148_Q12899	DSP predicted	0	no
21750715	P51148_Q15038	DSP predicted	0	no
21750715	P51148_Q5T280	DSP predicted	0	no
21750715	P51148_Q8WYH8	DSP predicted	0	no
21750715	P51148_Q9BTV6	DSP predicted	0	no
21750715	P51148_Q9BY78	DSP predicted	0	no
21750715	P63244_Q0VD86	IMEx curated		
21750715	P78396_Q0VD86	DSP predicted	0	no
21750715	P78396_Q8WYH8	DSP predicted	0	no
21750715	Q0VD86_Q12899	IMEx curated		
21750715	Q0VD86_Q15038	IMEx curated		
21750715	Q0VD86_Q5T280	IMEx curated		
21750715	Q0VD86_Q6FII1	DSP predicted	0	no
21750715	Q0VD86_Q8WYH8	predicted & curated	0	no
21750715	Q0VD86_Q9BTV6	IMEx curated		
21750715	Q0VD86_Q9BY78	IMEx curated		
21750715	Q0VD86_Q9Y2Q3	DSP predicted	0	no
21750715	Q0VD86_Q9Y4E8	IMEx curated		
21750715	Q12899_Q15038	DSP predicted	0	no
21750715	Q12899_Q5T280	DSP predicted	0	no
21750715	Q12899_Q8WYH8	DSP predicted	0	no
21750715	Q12899_Q9BTV6	DSP predicted	0	no
21750715	Q12899_Q9BY78	DSP predicted	0	no
21750715	Q15038_Q5T280	DSP predicted	0	no
21750715	Q15038_Q9BTV6	DSP predicted	0	no
21750715	Q5T280_Q8WYH8	DSP predicted	0	no
21750715	Q5T280_Q9BTV6	DSP predicted	0	no
21750715	Q5T280_Q9BY78	DSP predicted	0	no
21750715	Q8WYH8_Q9BTV6	DSP predicted	0	no
21826244	B4DF86_P28482	DSP predicted	1	no
21826244	B4DF86_Q1HBJ4	DSP predicted	1	no
21826244	B4DF86_Q499G7	DSP predicted	1	no
21826244	E9PKS9_P28482	DSP predicted	1	no
21826244	E9PKS9_Q1HBJ4	DSP predicted	1	no
21826244	E9PKS9_Q499G7	DSP predicted	1	no
21826244	E9PQE8_P28482	DSP predicted	1	no
21826244	E9PQE8_Q1HBJ4	DSP predicted	1	no
21826244	E9PQE8_Q499G7	DSP predicted	1	no
21826244	J3KP27_P28482	DSP predicted	1	no
21826244	J3KP27_Q1HBJ4	DSP predicted	1	no
21826244	J3KP27_Q499G7	DSP predicted	1	no
21826244	O60760_P27361	DSP predicted	1	no
21826244	O60760_P28482	DSP predicted	1	no
21826244	O60760_P29323	DSP predicted	1	no
21826244	P27361_P28482	DSP predicted	1	no
21826244	P27361_P29323	DSP predicted	1	no
21826244	P27361_Q86UG4	DSP predicted	1	no
21826244	P27361_Q9Y296	predicted & curated	1	no
21826244	P28482_P29323	DSP predicted	1	no
21826244	P28482_Q86UG4	DSP predicted	1	no
21826244	P28482_Q9Y296	predicted & curated	1	no
21826244	P28482_Q9Y5R8	DSP predicted	1	no
21826244	P29323_Q86UG4	DSP predicted	1	no
21826244	P29323_Q9Y296	DSP predicted	1	no
21826244	Q1HBJ4_Q9Y296	DSP predicted	1	no
21826244	Q1HBJ4_Q9Y5R8	DSP predicted	1	no
21826244	Q499G7_Q9Y296	DSP predicted	1	no
21826244	Q499G7_Q9Y5R8	DSP predicted	1	no
21826244	Q86UG4_Q9Y296	DSP predicted	1	no
21829704	A0A024R3M4_O60610	DSP predicted	0	no
21829704	A0A024R3M4_P07919	DSP predicted	0	no
21829704	A0A024R3M4_Q49A77	DSP predicted	0	no
21829704	A0A024R3M4_Q567R0	DSP predicted	0	no
21829704	A0A024R3M4_Q6URC4	DSP predicted	0	no
21829704	A0A024R3M4_Q9UQ07	DSP predicted	0	no
21829704	A0A024RDR0_P80511	DSP predicted	0	no
21829704	A0A0S2Z4S4_P31949	DSP predicted	0	no
21829704	A0A0S2Z4S4_P80511	DSP predicted	0	no
21829704	A0A0S2Z4S4_V9HWH9	DSP predicted	0	no
21829704	B2RAP9_Q49A77	DSP predicted	0	no
21829704	B2RAP9_Q9UQ07	DSP predicted	0	no
21829704	B3KWR9_P31949	DSP predicted	0	no
21829704	B3KWR9_P80511	DSP predicted	0	no
21829704	B3KWR9_V9HWH9	DSP predicted	0	no
21829704	B4E359_Q49A77	DSP predicted	0	no
21829704	B4E359_Q9UQ07	DSP predicted	0	no
21829704	O00206_P58753	IMEx curated		
21829704	O00206_Q15109	DSP predicted	0	no
21829704	O00206_Q86XR7	IMEx curated		
21829704	O00206_Q99836	IMEx curated		
21829704	O00206_Q9NWZ3	IMEx curated		
21829704	O00206_Q9UQ07	DSP predicted	0	no
21829704	O60603_P31949	DSP predicted	0	no
21829704	O60603_P58753	DSP predicted	0	no
21829704	O60603_P80511	DSP predicted	0	no
21829704	O60603_Q15109	DSP predicted	0	no
21829704	O60603_Q9UQ07	DSP predicted	0	no
21829704	O60603_V9HWH9	DSP predicted	0	no
21829704	O60610_P58753	DSP predicted	0	no
21829704	O60610_Q49A77	DSP predicted	0	no
21829704	O60610_Q9NS23	DSP predicted	0	no
21829704	O60610_Q9UQ07	DSP predicted	0	no
21829704	O95433_Q15109	DSP predicted	0	no
21829704	O95433_Q9UQ07	DSP predicted	0	no
21829704	P05109_Q15109	DSP predicted	0	no
21829704	P05109_Q9UQ07	DSP predicted	0	no
21829704	P05231_Q15109	DSP predicted	0	no
21829704	P05231_Q9UQ07	DSP predicted	0	no
21829704	P07919_P58753	DSP predicted	0	no
21829704	P09429_P58753	DSP predicted	0	no
21829704	P09429_P80511	DSP predicted	0	no
21829704	P09429_Q15109	DSP predicted	0	no
21829704	P09429_Q9UQ07	DSP predicted	0	no
21829704	P17252_Q15109	DSP predicted	0	no
21829704	P17252_Q9UQ07	DSP predicted	0	no
21829704	P22366_Q62151	IMEx curated		
21829704	P27361_Q15109	DSP predicted	0	no
21829704	P27361_Q9UQ07	DSP predicted	0	no
21829704	P31949_P58753	DSP predicted	0	no
21829704	P31949_Q15109	DSP predicted	0	no
21829704	P31949_Q9UQ07	DSP predicted	0	no
21829704	P46108_Q15109	DSP predicted	0	no
21829704	P46108_Q9UQ07	DSP predicted	0	no
21829704	P58753_P80511	DSP predicted	0	no
21829704	P58753_Q15109	predicted & curated	0	no
21829704	P58753_Q49A77	DSP predicted	0	no
21829704	P58753_Q567R0	DSP predicted	0	no
21829704	P58753_Q62151	IMEx curated		
21829704	P58753_Q6URC4	DSP predicted	0	no
21829704	P58753_Q9UQ07	DSP predicted	0	no
21829704	P80511_Q15109	DSP predicted	0	no
21829704	P80511_Q9UQ07	DSP predicted	0	no
21829704	Q02956_Q62151	IMEx curated		
21829704	Q05513_Q15109	IMEx curated		
21829704	Q05513_Q49A77	DSP predicted	0	no
21829704	Q05513_Q9UQ07	DSP predicted	0	no
21829704	Q15109_Q86XR7	IMEx curated		
21829704	Q15109_Q99836	IMEx curated		
21829704	Q15109_Q9NV58	DSP predicted	0	no
21829704	Q15109_Q9NWZ3	predicted & curated	0	no
21829704	Q15109_Q9Y2S7	DSP predicted	0	no
21829704	Q49A77_Q69FE3	DSP predicted	0	no
21829704	Q49A77_Q6URC4	DSP predicted	0	no
21829704	Q49A77_Q86XR7	DSP predicted	0	no
21829704	Q49A77_Q9HD26	DSP predicted	0	no
21829704	Q49A77_Q9NS23	DSP predicted	0	no
21829704	Q49A77_Q9NWZ3	DSP predicted	0	no
21829704	Q62151_Q8R4K2	IMEx curated		
21829704	Q62151_Q99836	IMEx curated		
21829704	Q62151_Q99JY1	IMEx curated		
21829704	Q69FE3_Q9UQ07	DSP predicted	0	no
21829704	Q6URC4_Q9NS23	DSP predicted	0	no
21829704	Q6URC4_Q9UQ07	DSP predicted	0	no
21829704	Q86XR7_Q9UQ07	DSP predicted	0	no
21829704	Q9HD26_Q9UQ07	DSP predicted	0	no
21829704	Q9NS23_Q9UQ07	DSP predicted	0	no
21829704	Q9NV58_Q9UQ07	DSP predicted	0	no
21829704	Q9NWZ3_Q9UQ07	DSP predicted	0	no
21829704	Q9UQ07_Q9Y2S7	DSP predicted	0	no
21858081	A0A024R566_B7Z8M7	DSP predicted	1	no
21858081	A0A024R566_P0DI81	DSP predicted	1	no
21858081	A0A024R566_P0DI82	DSP predicted	1	no
21858081	A0A024R566_P62820	DSP predicted	1	no
21858081	A0A024R566_P78337	DSP predicted	1	no
21858081	A0A024R566_Q5U0I6	DSP predicted	1	no
21858081	A0A024R566_Q6IBE5	DSP predicted	1	no
21858081	A0A024R566_X5D9A5	DSP predicted	1	no
21858081	A0A024R572_B7Z8M7	DSP predicted	1	no
21858081	A0A024R572_P0DI81	DSP predicted	1	no
21858081	A0A024R572_P0DI82	DSP predicted	1	no
21858081	A0A024R572_P62820	DSP predicted	1	no
21858081	A0A024R572_P78337	DSP predicted	1	no
21858081	A0A024R572_Q5U0I6	DSP predicted	1	no
21858081	A0A024R572_Q6IBE5	DSP predicted	1	no
21858081	A0A024R572_X5D9A5	DSP predicted	1	no
21858081	A0A024R588_B7Z8M7	DSP predicted	1	no
21858081	A0A024R588_P0DI81	DSP predicted	1	no
21858081	A0A024R588_P0DI82	DSP predicted	1	no
21858081	A0A024R588_P62820	DSP predicted	1	no
21858081	A0A024R588_P78337	DSP predicted	1	no
21858081	A0A024R588_Q5U0I6	DSP predicted	1	no
21858081	A0A024R588_Q6IBE5	DSP predicted	1	no
21858081	A0A024R588_X5D9A5	DSP predicted	1	no
21858081	A0A024R5D9_B7Z8M7	DSP predicted	1	no
21858081	A0A024R5D9_P0DI81	DSP predicted	1	no
21858081	A0A024R5D9_P0DI82	DSP predicted	1	no
21858081	A0A024R5D9_P62820	DSP predicted	1	no
21858081	A0A024R5D9_P78337	DSP predicted	1	no
21858081	A0A024R5D9_Q5U0I6	DSP predicted	1	no
21858081	A0A024R5D9_Q6IBE5	DSP predicted	1	no
21858081	A0A024R5D9_X5D9A5	DSP predicted	1	no
21858081	A0A087WWM0_P0DI81	DSP predicted	1	no
21858081	A0A087WWM0_P0DI82	DSP predicted	1	no
21858081	A0A087WWM0_Q6IBE5	DSP predicted	1	no
21858081	A0A087WYS5_P0DI81	DSP predicted	1	no
21858081	A0A087WYS5_P0DI82	DSP predicted	1	no
21858081	A0A087WYS5_Q6IBE5	DSP predicted	1	no
21858081	A0A140VJU7_P0DI81	DSP predicted	1	no
21858081	A0A140VJU7_P0DI82	DSP predicted	1	no
21858081	A0A140VJU7_P48553	DSP predicted	1	no
21858081	A0A140VJU7_Q6IBE5	DSP predicted	1	no
21858081	B4DX42_B7Z8M7	DSP predicted	1	no
21858081	B4DX42_P0DI81	DSP predicted	1	no
21858081	B4DX42_P0DI82	DSP predicted	1	no
21858081	B4DX42_P62820	DSP predicted	1	no
21858081	B4DX42_P78337	DSP predicted	1	no
21858081	B4DX42_Q5U0I6	DSP predicted	1	no
21858081	B4DX42_Q6IBE5	DSP predicted	1	no
21858081	B4DX42_X5D9A5	DSP predicted	1	no
21858081	B7Z8M7_Q15637	DSP predicted	1	no
21858081	C9J020_P0DI81	DSP predicted	1	no
21858081	C9J020_P0DI82	DSP predicted	1	no
21858081	C9J020_P48553	DSP predicted	1	no
21858081	C9J020_Q6IBE5	DSP predicted	1	no
21858081	D3DSZ4_P0DI81	DSP predicted	1	no
21858081	D3DSZ4_P0DI82	DSP predicted	1	no
21858081	D3DSZ4_P48553	DSP predicted	1	no
21858081	D3DSZ4_Q6IBE5	DSP predicted	1	no
21858081	O43617_P0DI81	DSP predicted	1	no
21858081	O43617_P0DI82	DSP predicted	1	no
21858081	O43617_Q6IBE5	DSP predicted	1	no
21858081	P0DI81_P48553	DSP predicted	1	no
21858081	P0DI81_P78337	DSP predicted	1	no
21858081	P0DI81_Q15637	DSP predicted	1	no
21858081	P0DI81_Q53F62	DSP predicted	1	no
21858081	P0DI81_Q86UG4	DSP predicted	1	no
21858081	P0DI81_Q8N6T3	DSP predicted	1	no
21858081	P0DI81_Q96Q05	DSP predicted	1	no
21858081	P0DI81_Q9Y2L5	DSP predicted	1	no
21858081	P0DI81_X5D9A5	DSP predicted	1	no
21858081	P0DI82_P78337	DSP predicted	1	no
21858081	P0DI82_Q15637	DSP predicted	1	no
21858081	P0DI82_Q53F62	DSP predicted	1	no
21858081	P0DI82_Q86UG4	DSP predicted	1	no
21858081	P0DI82_Q8N6T3	DSP predicted	1	no
21858081	P0DI82_Q96Q05	DSP predicted	1	no
21858081	P0DI82_X5D9A5	DSP predicted	1	no
21858081	P48553_Q86UG4	DSP predicted	1	no
21858081	P48553_Q96Q05	DSP predicted	1	no
21858081	P62820_Q15637	DSP predicted	1	no
21858081	P78337_Q15637	DSP predicted	1	no
21858081	P78337_Q6IBE5	DSP predicted	1	no
21858081	Q15637_Q5U0I6	DSP predicted	1	no
21858081	Q15637_Q6IBE5	DSP predicted	1	no
21858081	Q15637_X5D9A5	DSP predicted	1	no
21858081	Q53F62_Q6IBE5	DSP predicted	1	no
21858081	Q6IBE5_Q86UG4	DSP predicted	1	no
21858081	Q6IBE5_Q8N6T3	DSP predicted	1	no
21858081	Q6IBE5_Q96Q05	DSP predicted	1	no
21858081	Q6IBE5_X5D9A5	DSP predicted	1	no
21858081	Q86SZ2_Q96Q05	DSP predicted	1	no
21858081	Q96Q05_Q9CQP2	IMEx curated		
21858081	Q96Q05_Q9Y2L5	predicted & curated	1	no
21858095	A0A024RAM0_Q9UPY3	DSP predicted	0	yes
21858095	O00425_Q9UPY3	IMEx curated		
21858095	O15027_Q9UPY3	IMEx curated		
21858095	O15234_Q9UPY3	IMEx curated		
21858095	O43143_Q9UPY3	IMEx curated		
21858095	O43390_Q9UPY3	IMEx curated		
21858095	O60506_Q9UPY3	IMEx curated		
21858095	O75569_Q9UPY3	IMEx curated		
21858095	O75746_Q9UPY3	IMEx curated		
21858095	P05141_Q9UPY3	IMEx curated		
21858095	P07910_Q9UPY3	IMEx curated		
21858095	P09651_Q9UPY3	IMEx curated		
21858095	P0DMV8_Q9UPY3	IMEx curated		
21858095	P10809_Q9UPY3	IMEx curated		
21858095	P11142_Q9UPY3	IMEx curated		
21858095	P11940_Q9UPY3	IMEx curated		
21858095	P12236_Q9UPY3	IMEx curated		
21858095	P15880_Q9UPY3	IMEx curated		
21858095	P17844_Q9UPY3	IMEx curated		
21858095	P22626_Q9UPY3	IMEx curated		
21858095	P23246_Q9UPY3	IMEx curated		
21858095	P23396_Q9UPY3	IMEx curated		
21858095	P35637_Q9UPY3	IMEx curated		
21858095	P35658_Q9UPY3	IMEx curated		
21858095	P38159_Q9UPY3	IMEx curated		
21858095	P38646_Q9UPY3	IMEx curated		
21858095	P43243_Q9UPY3	IMEx curated		
21858095	P48634_Q9UPY3	IMEx curated		
21858095	P49790_Q14974	IMEx curated		
21858095	P49790_Q92973	IMEx curated		
21858095	P49790_Q9UPY3	predicted & curated	0	yes
21858095	P51114_Q9UPY3	IMEx curated		
21858095	P51116_Q9UPY3	IMEx curated		
21858095	P52272_Q9UPY3	IMEx curated		
21858095	P52948_Q9UPY3	IMEx curated		
21858095	P55735_Q9UPY3	IMEx curated		
21858095	P61247_Q9UPY3	IMEx curated		
21858095	P62701_Q9UPY3	IMEx curated		
21858095	P62917_Q9UPY3	IMEx curated		
21858095	Q00839_Q9UPY3	IMEx curated		
21858095	Q01844_Q9UPY3	IMEx curated		
21858095	Q04637_Q9UPY3	IMEx curated		
21858095	Q06787_Q9UPY3	IMEx curated		
21858095	Q08211_Q9UPY3	IMEx curated		
21858095	Q13310_Q9UPY3	IMEx curated		
21858095	Q14157_Q9UPY3	IMEx curated		
21858095	Q14444_Q9UPY3	IMEx curated		
21858095	Q14671_Q9UPY3	IMEx curated		
21858095	Q14974_Q9UPY3	IMEx curated		
21858095	Q15365_Q9UPY3	IMEx curated		
21858095	Q15633_Q9UPY3	IMEx curated		
21858095	Q4G0J3_Q9UPY3	IMEx curated		
21858095	Q5T6F2_Q9UPY3	IMEx curated		
21858095	Q6P158_Q9UPY3	IMEx curated		
21858095	Q6Y7W6_Q9UPY3	IMEx curated		
21858095	Q7L2E3_Q9UPY3	IMEx curated		
21858095	Q7Z739_Q9UPY3	IMEx curated		
21858095	Q8IU99_Q9UPY3	IMEx curated		
21858095	Q8TB72_Q9UPY3	IMEx curated		
21858095	Q8WWM7_Q9UPY3	IMEx curated		
21858095	Q92499_Q9UPY3	IMEx curated		
21858095	Q92841_Q9UPY3	IMEx curated		
21858095	Q92900_Q9UPY3	IMEx curated		
21858095	Q92945_Q9UPY3	IMEx curated		
21858095	Q92973_Q9UPY3	DSP predicted	0	yes
21858095	Q96AE4_Q9UPY3	IMEx curated		
21858095	Q96I24_Q9UPY3	IMEx curated		
21858095	Q96PK6_Q9UPY3	IMEx curated		
21858095	Q99567_Q9UPY3	IMEx curated		
21858095	Q99700_Q9UPY3	IMEx curated		
21858095	Q9BY12_Q9UPY3	IMEx curated		
21858095	Q9H6S0_Q9UPY3	IMEx curated		
21858095	Q9NZB2_Q9UPY3	IMEx curated		
21858095	Q9NZI8_Q9UPY3	IMEx curated		
21858095	Q9UKV8_Q9UPY3	IMEx curated		
21858095	Q9UN86_Q9UPY3	IMEx curated		
21858095	Q9UPQ9_Q9UPY3	IMEx curated		
21858095	Q9UPY3_Q9Y2W1	IMEx curated		
21858095	Q9UPY3_Q9Y5A9	IMEx curated		
21858095	Q9UPY3_Q9Y6M1	IMEx curated		
21931826	A0A0S2Z4Z8_P08246	DSP predicted	0	yes
21931826	O43353_P01375	DSP predicted	0	yes
21931826	O43353_P08246	DSP predicted	0	yes
21931826	O43353_P10145	DSP predicted	0	yes
21931826	O43353_P21579	DSP predicted	0	yes
21931826	O43353_P78556	DSP predicted	0	yes
21931826	O43353_Q9HC29	predicted & curated	0	yes
21931826	P01375_P10145	DSP predicted	0	yes
21931826	P01375_P16444	DSP predicted	0	yes
21931826	P01375_P78556	DSP predicted	0	yes
21931826	P01375_Q9HC29	DSP predicted	0	yes
21931826	P08246_Q9HC29	DSP predicted	0	yes
21931826	P10145_P16444	DSP predicted	0	yes
21931826	P10145_Q9HC29	DSP predicted	0	yes
21931826	P16444_P78556	DSP predicted	0	yes
21931826	P21579_Q9HC29	DSP predicted	0	yes
21931826	P78556_Q9HC29	DSP predicted	0	yes
21951318	A0A024R1V0_F1D8N3	DSP predicted	3	no
21951318	A0A024R1V0_P01133	DSP predicted	3	no
21951318	A0A024R1V0_Q0PTK2	DSP predicted	3	no
21951318	A0A024R1V0_Q7LCB3	DSP predicted	3	no
21951318	A0A024R1V0_Q92731	DSP predicted	3	no
21951318	A0A024R3X4_F1D8N3	DSP predicted	3	no
21951318	A0A024R3X4_P60709	DSP predicted	3	no
21951318	A0A024R3X4_Q0PTK2	DSP predicted	3	no
21951318	A0A024R3X4_Q1KLZ0	DSP predicted	3	no
21951318	A0A024R3X4_Q7LCB3	DSP predicted	3	no
21951318	A0A024R3X4_Q92731	DSP predicted	3	no
21951318	A0A0S2Z4B5_A0A125SXW3	DSP predicted	3	no
21951318	A0A0S2Z4B5_A8KAF4	DSP predicted	3	no
21951318	A0A0S2Z4B5_B7Z2I3	DSP predicted	3	no
21951318	A0A0S2Z4B5_E7BSV0	DSP predicted	3	no
21951318	A0A0S2Z4B5_E9PFD7	DSP predicted	3	no
21951318	A0A0S2Z4B5_F1D8N3	DSP predicted	3	no
21951318	A0A0S2Z4B5_F2YGG7	DSP predicted	3	no
21951318	A0A0S2Z4B5_G4XH65	DSP predicted	3	no
21951318	A0A0S2Z4B5_H0Y4W6	DSP predicted	3	no
21951318	A0A0S2Z4B5_P00533	DSP predicted	3	no
21951318	A0A0S2Z4B5_P03372	DSP predicted	3	no
21951318	A0A0S2Z4B5_Q0PTK2	DSP predicted	3	no
21951318	A0A0S2Z4B5_Q504U8	DSP predicted	3	no
21951318	A0A0S2Z4B5_Q7LCB3	DSP predicted	3	no
21951318	A0A0S2Z4B5_Q92731	DSP predicted	3	no
21951318	A0A0S2Z4B5_Q9UBT1	DSP predicted	3	no
21951318	A0A0S2Z4C6_A0A125SXW3	DSP predicted	3	no
21951318	A0A0S2Z4C6_A8KAF4	DSP predicted	3	no
21951318	A0A0S2Z4C6_B7Z2I3	DSP predicted	3	no
21951318	A0A0S2Z4C6_E7BSV0	DSP predicted	3	no
21951318	A0A0S2Z4C6_E9PFD7	DSP predicted	3	no
21951318	A0A0S2Z4C6_F1D8N3	DSP predicted	3	no
21951318	A0A0S2Z4C6_F2YGG7	DSP predicted	3	no
21951318	A0A0S2Z4C6_G4XH65	DSP predicted	3	no
21951318	A0A0S2Z4C6_H0Y4W6	DSP predicted	3	no
21951318	A0A0S2Z4C6_P00533	DSP predicted	3	no
21951318	A0A0S2Z4C6_P03372	DSP predicted	3	no
21951318	A0A0S2Z4C6_Q0PTK2	DSP predicted	3	no
21951318	A0A0S2Z4C6_Q504U8	DSP predicted	3	no
21951318	A0A0S2Z4C6_Q7LCB3	DSP predicted	3	no
21951318	A0A0S2Z4C6_Q92731	DSP predicted	3	no
21951318	A0A0S2Z4C6_Q9UBT1	DSP predicted	3	no
21951318	A0A125SXW3_Q08209	DSP predicted	3	no
21951318	A6NMY6_Q92731	IMEx curated		
21951318	A8KAF4_Q08209	DSP predicted	3	no
21951318	B4DJ51_F1D8N3	DSP predicted	3	no
21951318	B4DJ51_P60709	DSP predicted	3	no
21951318	B4DJ51_Q0PTK2	DSP predicted	3	no
21951318	B4DJ51_Q1KLZ0	DSP predicted	3	no
21951318	B4DJ51_Q7LCB3	DSP predicted	3	no
21951318	B4DJ51_Q92731	DSP predicted	3	no
21951318	B7Z2I3_Q08209	DSP predicted	3	no
21951318	E7BSV0_Q08209	DSP predicted	3	no
21951318	E9PFD7_Q08209	DSP predicted	3	no
21951318	F1D8N3_P01133	DSP predicted	3	no
21951318	F1D8N3_P0DP23	DSP predicted	3	no
21951318	F1D8N3_P0DP24	DSP predicted	3	no
21951318	F1D8N3_P0DP25	DSP predicted	3	no
21951318	F1D8N3_P10809	DSP predicted	3	no
21951318	F1D8N3_P34932	DSP predicted	3	no
21951318	F1D8N3_P38398	DSP predicted	3	no
21951318	F1D8N3_P42224	DSP predicted	3	no
21951318	F1D8N3_P60709	DSP predicted	3	no
21951318	F1D8N3_Q08209	DSP predicted	3	no
21951318	F1D8N3_Q1KLZ0	DSP predicted	3	no
21951318	F1D8N3_Q96HY3	DSP predicted	3	no
21951318	F1D8N3_Q9BRL5	DSP predicted	3	no
21951318	F2YGG7_Q08209	DSP predicted	3	no
21951318	G4XH65_Q08209	DSP predicted	3	no
21951318	H0Y4W6_Q08209	DSP predicted	3	no
21951318	O14744_Q92731	IMEx curated		
21951318	P00533_P00797	DSP predicted	3	no
21951318	P00533_P01133	DSP predicted	3	no
21951318	P00533_P03372	DSP predicted	3	no
21951318	P00533_P62158	DSP predicted	3	no
21951318	P00533_Q08209	DSP predicted	3	no
21951318	P00533_Q13492	DSP predicted	3	no
21951318	P00533_Q693B1	DSP predicted	3	no
21951318	P00533_Q92731	predicted & curated	3	no
21951318	P00797_P01133	DSP predicted	3	no
21951318	P00797_Q92731	DSP predicted	3	no
21951318	P01133_P38398	DSP predicted	3	no
21951318	P01133_P60709	DSP predicted	3	no
21951318	P01133_Q0PTK2	DSP predicted	3	no
21951318	P01133_Q1KLZ0	DSP predicted	3	no
21951318	P01133_Q693B1	DSP predicted	3	no
21951318	P01133_Q7LCB3	DSP predicted	3	no
21951318	P01133_Q92731	DSP predicted	3	no
21951318	P03372_P38398	DSP predicted	3	no
21951318	P03372_P62158	DSP predicted	3	no
21951318	P03372_Q08209	DSP predicted	3	no
21951318	P03372_Q13492	DSP predicted	3	no
21951318	P03372_Q92731	DSP predicted	3	no
21951318	P06748_Q92731	IMEx curated		
21951318	P06753_Q92731	IMEx curated		
21951318	P08670_Q92731	predicted & curated	3	no
21951318	P09493_Q92731	IMEx curated		
21951318	P0DP23_P60709	DSP predicted	3	no
21951318	P0DP23_Q0PTK2	DSP predicted	3	no
21951318	P0DP23_Q1KLZ0	DSP predicted	3	no
21951318	P0DP23_Q7LCB3	DSP predicted	3	no
21951318	P0DP23_Q92731	DSP predicted	3	no
21951318	P0DP24_P60709	DSP predicted	3	no
21951318	P0DP24_Q0PTK2	DSP predicted	3	no
21951318	P0DP24_Q1KLZ0	DSP predicted	3	no
21951318	P0DP24_Q7LCB3	DSP predicted	3	no
21951318	P0DP24_Q92731	DSP predicted	3	no
21951318	P0DP25_P60709	DSP predicted	3	no
21951318	P0DP25_Q0PTK2	DSP predicted	3	no
21951318	P0DP25_Q1KLZ0	DSP predicted	3	no
21951318	P0DP25_Q7LCB3	DSP predicted	3	no
21951318	P0DP25_Q92731	DSP predicted	3	no
21951318	P10809_P60709	DSP predicted	3	no
21951318	P10809_Q0PTK2	DSP predicted	3	no
21951318	P10809_Q1KLZ0	DSP predicted	3	no
21951318	P10809_Q7LCB3	DSP predicted	3	no
21951318	P10809_Q92731	predicted & curated	3	no
21951318	P11142_Q92731	IMEx curated		
21951318	P19105_Q92731	IMEx curated		
21951318	P19338_Q92731	IMEx curated		
21951318	P22626_Q92731	IMEx curated		
21951318	P23396_Q92731	IMEx curated		
21951318	P34931_Q92731	predicted & curated	3	no
21951318	P34932_P60709	DSP predicted	3	no
21951318	P34932_Q0PTK2	DSP predicted	3	no
21951318	P34932_Q1KLZ0	DSP predicted	3	no
21951318	P34932_Q7LCB3	DSP predicted	3	no
21951318	P34932_Q92731	DSP predicted	3	no
21951318	P35579_Q92731	predicted & curated	3	no
21951318	P38398_Q0PTK2	DSP predicted	3	no
21951318	P38398_Q7LCB3	DSP predicted	3	no
21951318	P38398_Q92731	predicted & curated	3	no
21951318	P42224_P60709	DSP predicted	3	no
21951318	P42224_Q0PTK2	DSP predicted	3	no
21951318	P42224_Q1KLZ0	DSP predicted	3	no
21951318	P42224_Q7LCB3	DSP predicted	3	no
21951318	P42224_Q92731	DSP predicted	3	no
21951318	P60709_Q0PTK2	DSP predicted	3	no
21951318	P60709_Q7LCB3	DSP predicted	3	no
21951318	P60709_Q92731	predicted & curated	3	no
21951318	P60709_Q96HY3	DSP predicted	3	no
21951318	P60709_Q9BRL5	DSP predicted	3	no
21951318	P62158_Q92731	DSP predicted	3	no
21951318	P62266_Q92731	IMEx curated		
21951318	P62805_Q92731	IMEx curated		
21951318	P62826_Q92731	IMEx curated		
21951318	P62917_Q92731	IMEx curated		
21951318	P67936_Q92731	IMEx curated		
21951318	P68104_Q92731	IMEx curated		
21951318	Q08209_Q0PTK2	DSP predicted	3	no
21951318	Q08209_Q504U8	DSP predicted	3	no
21951318	Q08209_Q7LCB3	DSP predicted	3	no
21951318	Q08209_Q92731	DSP predicted	3	no
21951318	Q08209_Q9UBT1	DSP predicted	3	no
21951318	Q0PTK2_Q1KLZ0	DSP predicted	3	no
21951318	Q0PTK2_Q96HY3	DSP predicted	3	no
21951318	Q0PTK2_Q9BRL5	DSP predicted	3	no
21951318	Q13492_Q92731	DSP predicted	3	no
21951318	Q13748_Q92731	IMEx curated		
21951318	Q13885_Q92731	IMEx curated		
21951318	Q15149_Q92731	IMEx curated		
21951318	Q1KLZ0_Q7LCB3	DSP predicted	3	no
21951318	Q1KLZ0_Q92731	DSP predicted	3	no
21951318	Q1KLZ0_Q96HY3	DSP predicted	3	no
21951318	Q1KLZ0_Q9BRL5	DSP predicted	3	no
21951318	Q693B1_Q92731	DSP predicted	3	no
21951318	Q7LCB3_Q96HY3	DSP predicted	3	no
